seed=1
rau theta phi
1 2.258331 4.038419
1 1.860292 2.735544
1 1.441184 2.213657
1 1.270952 2.193818
1 1.264336 1.768996
1 1.118635 5.774992
1 2.564839 3.934232
1 1.825858 4.678335
1 2.081923 0.989854
1 0.816303 4.878376
1 2.156559 1.583082
1 1.051707 3.845672
1 1.796832 5.369630
1 2.359168 1.976737
1 1.190942 3.822969
1 1.789423 0.791192
1 0.725518 2.347786
1 1.315351 0.837507
1 0.747467 1.645332
1 1.074383 0.791876
1 0.725846 1.274339
1 0.934320 4.715687
1 2.095608 0.445793
1 0.539239 2.883440
1 1.488531 6.052238
1 2.755765 1.474512
1 1.011431 1.241042
1 0.921076 4.297360
1 1.947537 0.510989
1 0.578384 5.367326
1 2.358128 0.958579
1 0.802551 0.755092
1 0.708027 5.083875
1 2.237308 5.932537
1 2.664612 0.286013
1 0.430015 0.378640
1 0.496038 5.213298
1 2.290876 0.887056
1 0.770387 5.033886
1 2.217220 1.429352
1 0.994380 2.508339
1 1.367835 3.764847
1 1.770509 4.116783
1 1.886424 0.337575
1 0.467836 6.197505
1 2.907508 5.103864
1 2.245429 2.598597
1 1.397083 0.200047
1 0.358788 0.678890
1 0.669870 6.122757
1 2.820636 5.448270
1 2.395340 4.216517
1 1.920010 5.242494
1 2.303306 1.496763
1 1.019766 4.504659
1 2.019588 3.705245
1 1.751189 1.398259
1 0.982529 1.431073
1 0.995033 0.009887
1 0.079359 2.813698
1 1.466234 2.574634
1 1.389334 5.862246
1 2.617965 0.141131
1 0.300878 3.226409
1 1.597797 2.365628
1 1.321216 5.400464
1 2.373189 4.988046
1 2.199064 3.829401
1 1.791521 2.084784
1 1.227713 3.920740
1 1.821422 4.108405
1 1.883620 4.048820
1 1.863748 1.628098
1 1.068134 0.163365
1 0.323906 6.201765
1 2.913428 1.305327
1 0.946531 4.035848
1 1.859438 3.520624
1 1.691740 2.368343
1 1.322108 0.758322
1 0.709606 2.821821
1 1.468833 0.865293
1 0.760388 3.680691
1 1.743250 3.409258
1 1.656100 3.038556
1 1.537993 5.570670
1 2.454667 0.512675
1 0.579365 2.278239
1 1.292400 0.633402
1 0.646193 1.879999
1 1.157557 5.288356
1 2.323118 5.736562
1 2.542778 5.202019
1 2.286110 6.096568
1 2.795183 5.109989
1 2.247928 5.013179
1 2.208989 5.276593
1 2.318002 2.819393
1 1.468056 4.034403
1 1.858958 4.360066
1 1.969097 5.125567
1 2.254307 2.941846
1 1.507172 1.216636
1 0.911283 2.523043
1 1.372611 5.847459
1 2.608627 2.935559
1 1.505167 2.377837
1 1.325225 3.252148
1 1.605995 1.431035
1 0.995018 5.650263
1 2.495653 6.194262
1 2.903098 0.860759
1 0.758292 2.880721
1 1.487662 4.329958
1 1.958721 1.753104
1 1.113003 2.571571
1 1.388342 4.649128
1 2.071295 0.196381
1 0.355450 1.909664
1 1.167845 1.210435
1 0.908782 5.109420
1 2.247695 1.727051
1 1.103737 4.509825
1 2.021414 2.567476
1 1.387016 4.932759
1 2.177480 4.538300
1 2.031508 3.625769
1 1.725531 3.976870
1 1.839910 5.017726
1 2.210792 0.001730
1 0.033189 3.944551
1 1.829254 2.176692
1 1.258613 2.964762
1 1.514480 3.092630
1 1.555210 3.327699
1 1.630070 2.001504
1 1.199417 5.390499
1 2.368636 0.867092
1 0.761218 2.507886
1 1.367688 2.431046
1 1.342648 5.318316
1 2.336262 0.352705
1 0.478405 2.870655
1 1.484447 4.809978
1 2.130652 1.837800
1 1.142842 6.043925
1 2.748794 6.283185
1 3.141128 6.277481
1 3.081322 4.659714
1 2.075140 2.197749
1 1.265648 5.005089
1 2.205786 1.250357
1 0.924794 3.774525
1 1.773654 3.410667
1 1.656550 1.581433
1 1.051103 1.266796
1 0.931331 3.616753
1 1.722627 3.228043
1 1.598318 4.697943
1 2.089094 3.820301
1 1.788553 6.218061
1 2.937624 5.016811
1 2.210429 3.485770
1 1.680572 0.921564
1 0.786034 0.672366
1 0.666518 3.291035
1 1.618383 1.547551
1 1.038633 3.591638
1 1.714545 2.100880
1 1.233148 4.264457
1 1.936299 0.435843
1 0.533039 5.307034
1 2.331293 5.505715
1 2.422682 2.086474
1 1.228284 0.913577
1 0.782435 4.675159
1 2.080764 4.158784
1 1.900521 2.530764
1 1.375117 3.675835
1 1.741682 3.490012
1 1.681930 3.104625
1 1.559029 3.861026
1 1.801849 5.810877
1 2.586136 3.857412
1 1.800668 1.610906
1 1.061878 0.249212
1 0.400994 3.900062
1 1.814634 2.158207
1 1.252424 0.151844
1 0.312180 1.076897
1 0.853681 3.837287
1 1.794094 2.663099
1 1.417892 3.571599
1 1.708103 4.589067
1 2.049631 2.349742
1 1.315994 2.297408
1 1.298740 2.364218
1 1.320753 0.544160
1 0.597422 3.663821
1 1.737802 2.627412
1 1.406388 0.696218
1 0.678704 2.043684
1 1.213785 4.305017
1 1.950160 3.543613
1 1.699115 5.478125
1 2.409447 3.341776
1 1.634560 6.123203
1 2.821086 0.378507
1 0.495949 2.986676
1 1.521465 0.691981
1 0.676553 6.234043
1 2.964486 3.452705
1 1.669989 4.390090
1 1.979488 0.799455
1 0.729473 2.984414
1 1.520744 0.372888
1 0.492177 2.796691
1 1.460789 5.767820
1 2.560665 2.761528
1 1.449521 5.394185
1 2.370317 6.265446
1 3.035274 3.451368
1 1.669561 0.780901
1 0.720568 5.317619
1 2.335954 1.195426
1 0.902711 4.174206
1 1.905714 4.123482
1 1.888668 6.114753
1 2.812656 2.875289
1 1.485927 1.001205
1 0.821250 0.874526
1 0.764643 1.780232
1 1.122607 6.113310
1 2.811237 3.757070
1 1.767984 5.354582
1 2.352397 0.395125
1 0.506953 5.815862
1 2.589152 5.965219
1 2.687794 2.932159
1 1.504082 1.773311
1 1.120161 2.891839
1 1.491213 2.706950
1 1.432000 5.442112
1 2.392457 1.248033
1 0.923867 2.417555
1 1.338237 4.770172
1 2.115767 5.115924
1 2.250354 4.226943
1 1.923544 4.533854
1 2.029929 4.293708
1 1.946288 1.972834
1 1.189604 1.058608
1 0.845931 4.323095
1 1.956363 5.786409
1 2.571538 1.041529
1 0.838645 0.023992
1 0.123666 1.107764
1 0.866644 1.119361
1 0.871478 1.244401
1 0.922418 4.198887
1 1.914044 4.237708
1 1.927198 3.251437
1 1.605768 2.032013
1 1.209818 2.934043
1 1.504683 2.015798
1 1.204295 0.588381
1 0.622004 5.469121
1 2.405169 2.796777
1 1.460817 0.928497
1 0.789148 4.096928
1 1.879782 5.918644
1 2.655068 5.543970
1 2.441373 4.152728
1 1.898484 1.281225
1 0.937043 1.070320
1 0.850900 0.101000
1 0.254255 1.039325
1 0.837702 0.685390
1 0.673195 2.269439
1 1.289486 3.525703
1 1.693369 6.055980
1 2.758943 1.542487
1 1.036761 0.149922
1 0.310181 0.188748
1 0.348402 5.567980
1 2.453318 5.569112
1 2.453885 5.737952
1 2.543564 3.439423
1 1.665741 1.084328
1 0.856815 3.060212
1 1.544889 5.117144
1 2.250854 5.884886
1 2.632562 3.663496
1 1.737697 3.448881
1 1.668766 2.964112
1 1.514272 4.733355
1 2.102119 2.087980
1 1.228793 1.083590
1 0.856504 3.223046
1 1.596727 2.390290
1 1.329309 5.203513
1 2.286740 6.076078
1 2.776458 0.030020
1 0.138354 1.893687
1 1.162310 2.856122
1 1.479803 5.594881
1 2.466911 5.300071
1 2.328238 1.573033
1 1.048020 4.611298
1 2.057621 5.275088
1 2.317349 2.657543
1 1.416102 4.451505
1 2.000892 2.550182
1 1.381415 3.306841
1 1.623421 3.302193
1 1.621939 0.575122
1 0.614723 2.536446
1 1.376961 4.914270
1 2.170334 1.663718
1 1.081027 1.934335
1 1.176366 1.162188
1 0.889161 4.754024
1 2.109767 3.899801
1 1.814548 4.054827
1 1.865746 2.056570
1 1.218160 0.969071
1 0.807184 1.158337
1 0.887581 2.860101
1 1.481074 3.350071
1 1.637206 1.020565
1 0.829636 5.816782
1 2.589710 2.570185
1 1.387893 0.195956
1 0.355061 1.051085
1 0.842728 3.550385
1 1.701289 6.191646
1 2.899599 0.881273
1 0.767740 2.095881
1 1.231461 1.942249
1 1.179093 2.226298
1 1.275161 1.023330
1 0.830829 2.024130
1 1.207134 2.384987
1 1.327570 4.029883
1 1.857458 3.784430
1 1.776873 0.236768
1 0.390722 2.105515
1 1.234711 0.491434
1 0.566896 3.418233
1 1.658968 3.085811
1 1.553039 1.808749
1 1.132655 1.587877
1 1.053464 2.760332
1 1.449137 4.138194
1 1.893601 2.045671
1 1.214461 0.010457
1 0.081615 6.111629
1 2.809591 0.633784
1 0.646395 2.000419
1 1.199046 6.003681
1 2.716574 2.194522
1 1.264571 1.039279
1 0.837682 6.192011
1 2.900084 0.731627
1 0.696463 0.263171
1 0.412229 6.037864
1 2.743783 4.934067
1 2.177987 1.384754
1 0.977353 0.637498
1 0.648355 1.599465
1 1.057703 2.748961
1 1.445490 1.526882
1 1.030980 1.775587
1 1.120966 3.450904
1 1.669413 5.543668
1 2.441223 5.351071
1 2.350823 4.212675
1 1.918709 3.503569
1 1.686274 4.761606
1 2.112581 5.667410
1 2.504776 5.361945
1 2.355705 4.773319
1 2.116939 1.469951
1 1.009718 6.272441
1 3.058867 1.641686
1 1.073063 2.356447
1 1.318199 1.881832
1 1.158194 4.684254
1 2.084085 6.231881
1 2.960622 4.814889
1 2.132497 2.693034
1 1.427526 4.031700
1 1.858061 2.914147
1 1.498335 0.643826
1 0.651684 1.142788
1 0.881183 5.424655
1 2.384333 3.162689
1 1.577512 5.849489
1 2.609900 5.642527
1 2.491573 1.829451
1 1.139919 3.953010
1 1.832040 6.128617
1 2.826603 3.418360
1 1.659009 5.219248
1 2.293398 0.344381
1 0.472617 1.191430
1 0.901089 6.127952
1 2.825920 4.807951
1 2.129890 5.465602
1 2.403503 0.203191
1 0.361627 3.257437
1 1.607679 2.358940
1 1.319019 6.092597
1 2.791480 1.213581
1 0.910051 1.436155
1 0.996960 3.750732
1 1.765927 5.632903
1 2.486528 3.452475
1 1.669916 0.532643
1 0.590874 4.881935
1 2.157919 4.844901
1 2.143826 4.450998
1 2.000715 0.326322
1 0.459829 5.551601
1 2.445150 0.450105
1 0.541906 6.249640
1 2.995327 1.695940
1 1.092615 3.140167
1 1.570343 4.318544
1 1.954800 4.702555
1 2.090784 5.935395
1 2.666597 4.333559
1 1.959960 5.728840
1 2.538431 1.075852
1 0.853240 5.122881
1 2.253205 1.777058
1 1.121485 3.027724
1 1.534543 5.723057
1 2.535194 4.418230
1 1.989270 2.508926
1 1.368026 1.058314
1 0.845806 5.670534
1 2.506450 1.319872
1 0.952225 3.445480
1 1.667678 2.342227
1 1.313522 1.653437
1 1.077315 5.068656
1 2.231159 1.481788
1 1.014161 4.140067
1 1.894230 2.108672
1 1.235775 3.280645
1 1.615072 2.845549
1 1.476423 3.813078
1 1.786199 4.191540
1 1.911562 0.136759
1 0.296146 5.147216
1 2.263227 2.370743
1 1.322896 3.404206
1 1.654487 6.092804
1 2.791672 4.689040
1 2.085834 4.984363
1 2.197616 4.767046
1 2.114604 2.847717
1 1.477116 2.555684
1 1.383198 1.534516
1 1.033810 4.412553
1 1.987293 1.343466
1 0.961414 4.154299
1 1.899012 2.557566
1 1.383807 1.736631
1 1.107149 2.156067
1 1.251707 1.894148
1 1.162470 4.325350
1 1.957138 5.995991
1 2.710676 4.889461
1 2.160800 5.669343
1 2.505811 0.136069
1 0.295393 6.121331
1 2.819201 0.337734
1 0.467947 2.575842
1 1.389724 1.027619
1 0.832676 5.001655
1 2.204429 0.072751
1 0.215626 3.782518
1 1.776252 5.789753
1 2.573513 0.690692
1 0.675898 3.424432
1 1.660949 0.458914
1 0.547318 3.496700
1 1.684073 2.408853
1 1.335390 3.024913
1 1.533647 2.456304
1 1.350894 2.567765
1 1.387110 3.512984
1 1.689291 5.912968
1 2.651217 4.392132
1 1.980196 3.704792
1 1.751043 0.070014
1 0.211516 1.776648
1 1.121341 2.433999
1 1.343613 4.685964
1 2.084710 3.554336
1 1.702558 3.482825
1 1.679629 1.687573
1 1.089612 0.736158
1 0.698708 1.015491
1 0.827445 2.226165
1 1.275117 5.078761
1 2.235238 1.669656
1 1.083168 1.204304
1 0.906306 2.604061
1 1.398849 4.072474
1 1.871622 3.327981
1 1.630160 0.457760
1 0.546612 2.952756
1 1.510652 2.381045
1 1.326277 0.621138
1 0.639682 3.099211
1 1.557305 0.834499
1 0.746057 1.358711
1 0.967319 2.753862
1 1.447062 2.218758
1 1.272651 6.244265
1 2.984022 5.605538
1 2.472360 2.198737
1 1.265978 2.759264
1 1.448795 5.036785
1 2.218377 6.171145
1 2.873721 1.892611
1 1.161937 3.623122
1 1.724679 3.467824
1 1.674827 0.900030
1 0.776299 3.182715
1 1.583886 3.140557
1 1.570467 4.584472
1 2.047984 0.518976
1 0.583018 1.363845
1 0.969303 1.086533
1 0.857744 2.420402
1 1.339169 2.353817
1 1.317334 1.661048
1 1.080064 1.034745
1 0.835738 5.381567
1 2.364572 1.542064
1 1.036604 5.613180
1 2.476291 4.970982
1 2.192367 6.058225
1 2.760861 1.575482
1 1.048919 1.784934
1 1.124267 3.454581
1 1.670589 4.516968
1 2.023942 3.237665
1 1.601382 3.056675
1 1.543763 2.210857
1 1.270019 5.393966
1 2.370218 2.589994
1 1.394302 0.128197
1 0.286660 5.753434
1 2.552374 6.028810
1 2.736409 3.572820
1 1.708495 6.269877
1 3.049514 2.516559
1 1.370506 3.692378
1 1.747028 5.066478
1 2.230281 2.564955
1 1.386200 0.272736
1 0.419763 3.427071
1 1.661792 0.817436
1 0.738020 3.610941
1 1.720756 6.089789
1 2.788883 4.280958
1 1.941929 1.301933
1 0.945199 3.542850
1 1.698870 5.219337
1 2.293435 1.840171
1 1.143672 1.923042
1 1.172469 6.144858
1 2.843740 6.188447
1 2.895386 3.667528
1 1.738999 2.091475
1 1.229973 3.277142
1 1.613956 0.517701
1 0.582281 5.075178
1 2.233790 4.282972
1 1.942617 3.737014
1 1.761478 1.282731
1 0.937638 1.259166
1 0.928301 1.030043
1 0.833719 1.764241
1 1.116951 1.240709
1 0.920942 4.982910
1 2.197045 5.477848
1 2.409314 4.958692
1 2.187563 0.570171
1 0.611986 1.005357
1 0.823054 1.552108
1 1.040315 4.784267
1 2.121022 3.248845
1 1.604943 2.461709
1 1.352657 5.453751
1 2.397914 2.090381
1 1.229604 3.749193
1 1.765428 4.902203
1 2.165689 6.199801
1 2.910680 5.996381
1 2.710973 5.169796
1 2.272602 4.882277
1 2.158050 4.312972
1 1.952887 5.290118
1 2.323887 3.945830
1 1.829675 4.827961
1 2.137422 2.492259
1 1.362606 3.677280
1 1.742148 2.639260
1 1.410210 5.036596
1 2.218301 3.001847
1 1.526299 4.340252
1 1.962264 5.112140
1 2.248807 3.461526
1 1.672811 1.852239
1 1.147888 3.688142
1 1.745658 2.980241
1 1.519414 5.646317
1 2.493569 2.697003
1 1.428802 1.633121
1 1.069958 2.915604
1 1.498800 0.000246
1 0.012515 4.134742
1 1.892443 0.577051
1 0.615787 3.533074
1 1.695733 4.266550
1 1.937012 4.194801
1 1.912663 4.682632
1 2.083492 4.099559
1 1.880662 6.170015
1 2.872366 1.757356
1 1.114511 4.918285
1 2.171883 0.032557
1 0.144091 0.545460
1 0.598157 0.371947
1 0.491543 5.823064
1 2.593537 1.348745
1 0.963461 4.909406
1 2.168460 1.593801
1 1.055633 1.800706
1 1.129826 4.638011
1 2.067267 1.858926
1 1.150221 2.973143
1 1.517151 5.717531
1 2.532114 5.799765
1 2.579464 5.603258
1 2.471191 1.574909
1 1.048709 4.727505
1 2.099960 4.297130
1 1.947459 2.941203
1 1.506967 2.977740
1 1.518617 1.311632
1 0.949002 3.181743
1 1.583577 5.640861
1 2.490698 5.246876
1 2.305184 6.023728
1 2.732324 6.114178
1 2.812089 5.770702
1 2.562339 0.934333
1 0.791762 1.651788
1 1.076719 2.491207
1 1.362264 4.847167
1 2.144684 4.841935
1 2.142703 4.873966
1 2.154876 2.855572
1 1.479627 2.630600
1 1.407416 3.998123
1 1.846934 4.065824
1 1.869406 4.662137
1 2.076021 5.211852
1 2.290264 1.709877
1 1.097605 4.902275
1 2.165717 1.133538
1 0.877360 0.753963
1 0.707474 4.949309
1 2.183907 6.231998
1 2.960828 0.485408
1 0.563314 2.669930
1 1.420092 5.284886
1 2.321607 3.980663
1 1.841163 5.936419
1 2.667311 2.703989
1 1.431048 5.943660
1 2.672383 5.017493
1 2.210699 2.369885
1 1.322614 1.550638
1 1.039772 5.206906
1 2.288172 0.261402
1 0.410821 1.436341
1 0.997031 0.590621
1 0.623226 5.412520
1 2.378727 0.273263
1 0.420174 5.998251
1 2.712401 5.178803
1 2.276362 5.460174
1 2.400938 3.216829
1 1.594747 4.713042
1 2.094635 6.272500
1 3.059092 2.622964
1 1.404953 1.329538
1 0.955997 2.536568
1 1.377000 0.684269
1 0.672622 2.274873
1 1.291286 0.608693
1 0.633016 1.281306
1 0.937075 2.432159
1 1.343012 5.174702
1 2.274648 5.649882
1 2.495452 6.068531
1 2.769788 5.133773
1 2.257680 2.619078
1 1.403698 5.136131
1 2.258651 4.555079
1 2.037480 2.880992
1 1.487749 2.608153
1 1.400170 3.724079
1 1.757287 3.791021
1 1.779017 4.194144
1 1.912441 6.204207
1 2.916890 4.643884
1 2.069394 0.026403
1 0.129739 3.929890
1 1.824430 0.817930
1 0.738254 5.630334
1 2.485187 4.258946
1 1.934422 2.062956
1 1.220325 1.488065
1 1.016513 2.836604
1 1.473562 4.277239
1 1.940659 1.626273
1 1.067471 0.917301
1 0.784114 4.422417
1 1.990729 3.762244
1 1.769664 4.341470
1 1.962683 0.463147
1 0.549902 5.526976
1 2.433019 1.275261
1 0.934685 1.361811
1 0.968517 4.603053
1 2.054654 4.936212
1 2.178818 6.020641
1 2.729862 4.495369
1 2.016309 4.652553
1 2.072539 1.226661
1 0.915314 1.353694
1 0.965379 0.128542
1 0.287048 5.272597
1 2.316270 4.780417
1 2.119585 1.373658
1 0.973086 2.640183
1 1.410507 1.700866
1 1.094380 4.252781
1 1.932322 5.251770
1 2.307285 0.317252
1 0.453280 3.913255
1 1.818964 3.981603
1 1.841473 2.876018
1 1.486160 0.688143
1 0.674599 4.556783
1 2.038087 0.110064
1 0.265485 2.593926
1 1.395573 3.381451
1 1.647220 0.642502
1 0.650989 4.023465
1 1.855329 2.738039
1 1.441985 0.174675
1 0.335034 1.523535
1 1.029738 2.072824
1 1.223667 3.969983
1 1.837637 2.361024
1 1.319704 3.422076
1 1.660196 4.830833
1 2.138506 0.496001
1 0.569598 4.792316
1 2.124030 0.303256
1 0.442998 1.159838
1 0.888197 2.955171
1 1.511422 5.268327
1 2.314422 2.126559
1 1.241798 2.314410
1 1.304354 5.364572
1 2.356887 4.943061
1 2.181477 1.750266
1 1.111996 5.122665
1 2.253116 4.419164
1 1.989595 5.641622
1 2.491097 5.468735
1 2.404986 2.593793
1 1.395530 1.143420
1 0.881443 3.483671
1 1.679900 3.335935
1 1.632697 2.205199
1 1.268133 4.557140
1 2.038214 6.107193
1 2.805286 1.478603
1 1.012967 0.884976
1 0.769436 1.493804
1 1.018660 5.036351
1 2.218204 5.166665
1 2.271297 2.519655
1 1.371511 5.453104
1 2.397610 3.784805
1 1.776995 0.242907
1 0.395821 4.744628
1 2.106286 3.064386
1 1.546218 6.148734
1 2.847974 2.232118
1 1.277097 4.585998
1 2.048531 1.036996
1 0.836704 5.522156
1 2.430665 1.949846
1 1.181708 4.257384
1 1.933890 0.944810
1 0.796438 1.808619
1 1.132609 5.697007
1 2.520793 0.139291
1 0.298895 3.717851
1 1.755270 5.935073
1 2.666374 5.210841
1 2.289836 3.569535
1 1.707440 1.327903
1 0.955359 0.190878
1 0.350382 3.657549
1 1.735778 4.031585
1 1.858023 0.974261
1 0.809469 0.428913
1 0.528682 1.932237
1 1.175643 3.608474
1 1.719962 2.316038
1 1.304892 1.319680
1 0.952150 0.219729
1 0.376225 4.756059
1 2.110522 0.409835
1 0.516515 1.730061
1 1.104810 4.841785
1 2.142646 2.351214
1 1.316478 1.902995
1 1.165536 2.226973
1 1.275386 6.077430
1 2.777665 3.909915
1 1.817867 4.384564
1 1.977572 2.177695
1 1.258948 0.970316
1 0.807733 3.242181
1 1.602820 3.552894
1 1.702094 4.375720
1 1.974509 4.329034
1 1.958404 5.074721
1 2.233606 2.882981
1 1.488385 4.625250
1 2.062653 1.016603
1 0.827925 2.059882
1 1.219283 0.078298
1 0.223729 2.768611
1 1.451792 5.061066
1 2.228104 5.862822
1 2.618332 3.540509
1 1.698119 3.562942
1 1.705322 3.616930
1 1.722684 6.206446
1 2.920111 4.577006
1 2.045310 0.698530
1 0.679876 3.209611
1 1.592449 2.792787
1 1.459539 2.983100
1 1.520325 3.424250
1 1.660891 3.676805
1 1.741995 0.933010
1 0.791170 4.559216
1 2.038955 3.301540
1 1.621731 2.168885
1 1.256000 3.693211
1 1.747297 0.207075
1 0.365106 5.711114
1 2.528555 4.759963
1 2.111971 3.191654
1 1.586732 2.570720
1 1.388067 2.910431
1 1.497149 1.021225
1 0.829921 4.356036
1 1.967705 0.217836
1 0.374582 4.352722
1 1.966562 1.079006
1 0.854571 1.575356
1 1.048873 5.950369
1 2.677127 4.671105
1 2.079287 5.152791
1 2.265534 1.814012
1 1.134504 2.090029
1 1.229485 4.118944
1 1.887147 5.246676
1 2.305098 2.666042
1 1.418840 2.773331
1 1.453305 2.710760
1 1.433225 0.370996
1 0.490901 2.407418
1 1.334920 4.048169
1 1.863532 3.254758
1 1.606826 1.312466
1 0.949329 4.635915
1 2.066508 4.328176
1 1.958109 3.225284
1 1.597439 2.306054
1 1.301596 3.156032
1 1.575392 0.777376
1 0.718865 2.611226
1 1.401163 5.109702
1 2.247811 0.183011
1 0.343013 3.396410
1 1.651996 0.728521
1 0.694920 4.604865
1 2.055305 3.971170
1 1.838028 3.453756
1 1.670325 3.209336
1 1.592361 4.441077
1 1.997243 3.217565
1 1.594982 4.529851
1 2.028508 6.130173
1 2.828205 4.431519
1 1.993904 5.946869
1 2.674647 2.401431
1 1.332960 3.959444
1 1.834160 1.158349
1 0.887586 3.070863
1 1.548280 1.910970
1 1.168297 4.315536
1 1.953767 4.399706
1 1.982826 5.337171
1 2.344619 3.080395
1 1.551315 5.029755
1 2.215574 1.126184
1 0.874313 2.826343
1 1.470280 1.470335
1 1.009862 0.147492
1 0.307636 3.315569
1 1.626203 5.477679
1 2.409234 2.129583
1 1.242815 2.882211
1 1.488138 4.238706
1 1.927537 1.178951
1 0.896013 3.749408
1 1.765498 2.244115
1 1.281084 5.158075
1 2.267726 2.658419
1 1.416385 0.325933
1 0.459550 5.309375
1 2.332322 0.871400
1 0.763205 5.805733
1 2.583039 5.378791
1 2.363313 5.153065
1 2.265648 0.139808
1 0.299454 6.125526
1 2.823442 1.731544
1 1.105338 4.624105
1 2.062239 0.623133
1 0.640745 5.209052
1 2.289079 4.914549
1 2.170442 0.077684
1 0.222846 5.010101
1 2.207769 3.803489
1 1.783075 0.108245
1 0.263269 3.438098
1 1.665318 3.938451
1 1.827246 0.182552
1 0.342578 1.960276
1 1.185294 3.625653
1 1.725494 2.014512
1 1.203856 4.094263
1 1.878892 5.116321
1 2.250517 4.622101
1 2.061516 4.631054
1 2.064750 4.313827
1 1.953181 0.815260
1 0.736990 4.738957
